id,dist
19820,183.0
19821,182.0
19822,153.0
19823,166.0
19824,203.0
19825,173.0
19826,159.0
19827,132.0
19828,133.0
19829,117.0
19830,126.0
19831,191.0
19832,170.0
19833,141.0
19834,186.0
19835,92.0
19836,127.0
19837,77.0
19838,173.0
19839,158.0
19840,121.0
19841,107.0
19842,156.0
19843,122.0
19844,132.0
19845,149.0
19846,125.0
19847,102.0
19848,159.0
19849,170.0
19850,125.0
19851,133.0
19852,176.0
19853,109.0
19854,131.0
19855,123.0
19856,116.0
19857,86.0
19858,154.0
19859,137.0
19860,129.0
19861,179.0
19862,137.0
19863,195.0
19864,153.0
19865,172.0
19866,170.0
19867,96.0
19868,126.0
19869,188.0
19870,110.0
19871,127.0
19872,181.0
19873,141.0
19874,136.0
19875,149.0
19876,122.0
19877,126.0
19878,103.0
19879,124.0
19880,136.0
19881,122.0
19882,128.0
19883,119.0
19884,116.0
19885,135.0
19886,105.0
19887,100.0
19888,109.0
19889,111.0
19890,103.0
19891,123.0
19892,184.0
19893,197.0
19894,189.0
19895,180.0
19896,148.0
19897,177.0
19898,140.0
19899,202.0
19900,196.0
19901,200.0
19902,180.0
19903,171.0
19904,120.0
19905,109.0
19906,98.0
19907,160.0
19908,163.0
19909,88.0
19910,105.0
19911,161.0
19912,117.0
19913,137.0
19914,101.0
19915,106.0
19916,191.0
19917,124.0
19918,129.0
19919,141.0
19920,135.0
19921,162.0
19922,134.0
19923,147.0
19924,157.0
19925,110.0
19926,111.0
19927,115.0
19928,119.0
19929,144.0
19930,129.0
19931,111.0
19932,140.0
19933,144.0
19934,131.0
19935,100.0
19936,169.0
19937,219.0
19938,167.0
19939,97.0
19940,196.0
19941,136.0
19942,123.0
19943,129.0
19944,161.0
19945,162.0
19946,156.0
19947,152.0
19948,128.0
19949,124.0
19950,148.0
19951,135.0
19952,139.0
19953,211.0
19954,113.0
19955,143.0
19956,108.0
19957,111.0
19958,182.0
19959,140.0
19960,91.0
19961,105.0
19962,124.0
19963,103.0
19964,98.0
19965,121.0
19966,119.0
19967,131.0
19968,128.0
19969,118.0
19970,177.0
19971,232.0
19972,82.0
19973,181.0
19974,159.0
19975,121.0
19976,133.0
19977,104.0
19978,212.0
19979,167.0
19980,96.0
19981,142.0
19982,110.0
19983,94.0
19984,137.0
19985,98.0
19986,123.0
19987,158.0
19988,155.0
19989,127.0
19990,153.0
19991,145.0
19992,98.0
19993,123.0
19994,196.0
19995,166.0
19996,152.0
19997,161.0
19998,150.0
19999,117.0
20000,110.0
20001,144.0
20002,111.0
20003,132.0
20004,104.0
20005,160.0
20006,162.0
20007,80.0
20008,82.0
20009,114.0
20010,78.0
20011,150.0
20012,136.0
20013,119.0
20014,103.0
20015,98.0
20016,201.0
20017,240.0
20018,127.0
20019,99.0
20020,147.0
20021,129.0
20022,88.0
20023,182.0
20024,204.0
20025,169.0
20026,144.0
20027,109.0
20028,110.0
20029,114.0
20030,119.0
20031,100.0
20032,131.0
20033,122.0
20034,105.0
20035,119.0
20036,169.0
20037,95.0
20038,153.0
20039,205.0
20040,193.0
20041,105.0
20042,153.0
20043,100.0
20044,95.0
20045,124.0
20046,169.0
20047,153.0
20048,158.0
20049,104.0
20050,165.0
20051,102.0
20052,138.0
20053,106.0
20054,105.0
20055,113.0
20056,134.0
20057,186.0
20058,109.0
20059,163.0
20060,127.0
20061,177.0
20062,100.0
20063,124.0
20064,126.0
20065,139.0
20066,124.0
20067,189.0
20068,204.0
20069,120.0
20070,225.0
20071,91.0
20072,128.0
20073,182.0
20074,97.0
20075,137.0
20076,106.0
20077,135.0
20078,146.0
20079,150.0
20080,139.0
20081,97.0
20082,152.0
20083,96.0
20084,116.0
20085,161.0
20086,155.0
20087,110.0
20088,163.0
20089,186.0
20090,98.0
20091,123.0
20092,113.0
20093,107.0
20094,192.0
20095,99.0
20096,155.0
20097,160.0
20098,148.0
20099,147.0
20100,142.0
20101,145.0
20102,163.0
20103,133.0
20104,142.0
20105,137.0
20106,106.0
20107,162.0
20108,113.0
20109,103.0
20110,136.0
20111,172.0
20112,140.0
20113,195.0
20114,125.0
20115,179.0
20116,132.0
20117,131.0
20118,73.0
20119,86.0
20120,87.0
20121,119.0
20122,185.0
20123,127.0
20124,158.0
20125,108.0
20126,114.0
20127,186.0
20128,147.0
20129,119.0
20130,135.0
20131,213.0
20132,96.0
20133,218.0
20134,143.0
20135,118.0
20136,148.0
20137,204.0
20138,128.0
20139,181.0
20140,85.0
20141,104.0
20142,144.0
20143,102.0
20144,98.0
20145,132.0
20146,169.0
20147,187.0
20148,124.0
20149,132.0
20150,123.0
20151,151.0
20152,131.0
20153,193.0
20154,131.0
20155,154.0
20156,115.0
20157,103.0
20158,114.0
20159,102.0
20160,129.0
20161,171.0
20162,184.0
20163,126.0
20164,136.0
20165,156.0
20166,117.0
20167,204.0
20168,163.0
20169,118.0
20170,209.0
20171,212.0
20172,188.0
20173,166.0
20174,106.0
20175,114.0
20176,112.0
20177,198.0
20178,88.0
20179,123.0
20180,171.0
20181,122.0
20182,105.0
20183,114.0
20184,146.0
20185,108.0
20186,125.0
20187,187.0
20188,139.0
20189,103.0
20190,119.0
20191,122.0
20192,94.0
20193,207.0
20194,98.0
20195,179.0
20196,161.0
20197,109.0
20198,168.0
20199,129.0
20200,147.0
20201,124.0
20202,136.0
20203,114.0
20204,216.0
20205,182.0
20206,143.0
20207,149.0
20208,123.0
20209,108.0
20210,127.0
20211,141.0
20212,129.0
20213,108.0
20214,105.0
20215,78.0
20216,141.0
20217,159.0
20218,85.0
20219,94.0
20220,119.0
20221,102.0
20222,96.0
20223,102.0
20224,128.0
20225,129.0
20226,162.0
20227,213.0
20228,145.0
20229,155.0
20230,216.0
20231,123.0
20232,127.0
20233,119.0
20234,162.0
20235,110.0
20236,138.0
20237,102.0
20238,144.0
20239,76.0
20240,101.0
20241,100.0
20242,75.0
20243,61.0
20244,120.0
20245,128.0
20246,146.0
20247,157.0
20248,154.0
20249,130.0
20250,113.0
20251,123.0
20252,111.0
20253,119.0
20254,122.0
20255,122.0
20256,126.0
20257,129.0
20258,142.0
20259,112.0
20260,107.0
20261,156.0
20262,167.0
20263,188.0
20264,110.0
20265,105.0
20266,111.0
20267,144.0
20268,171.0
20269,124.0
20270,143.0
20271,143.0
20272,144.0
20273,97.0
20274,106.0
20275,116.0
20276,142.0
20277,99.0
20278,116.0
20279,146.0
20280,170.0
20281,131.0
20282,144.0
20283,158.0
20284,110.0
20285,154.0
20286,142.0
20287,154.0
20288,143.0
20289,112.0
20290,225.0
20291,170.0
20292,173.0
20293,166.0
20294,200.0
20295,209.0
20296,161.0
20297,185.0
20298,210.0
20299,168.0
20300,104.0
20301,123.0
20302,97.0
20303,113.0
20304,160.0
20305,113.0
20306,111.0
20307,114.0
20308,127.0
20309,166.0
20310,186.0
20311,161.0
20312,131.0
20313,159.0
20314,207.0
20315,195.0
20316,214.0
20317,139.0
20318,168.0
20319,250.0
20320,168.0
20321,201.0
20322,167.0
20323,198.0
20324,194.0
20325,197.0
20326,207.0
20327,124.0
20328,141.0
20329,215.0
20330,143.0
20331,143.0
20332,191.0
20333,194.0
20334,149.0
20335,112.0
20336,173.0
20337,136.0
20338,140.0
20339,123.0
20340,143.0
20341,138.0
20342,196.0
20343,127.0
20344,196.0
20345,182.0
20346,164.0
20347,140.0
20348,142.0
20349,133.0
20350,135.0
20351,103.0
20352,128.0
20353,94.0
20354,182.0
20355,132.0
20356,101.0
20357,88.0
20358,146.0
20359,125.0
20360,103.0
20361,138.0
20362,115.0
20363,183.0
20364,206.0
20365,214.0
20366,139.0
20367,86.0
20368,117.0
20369,106.0
20370,97.0
20371,107.0
20372,85.0
20373,134.0
20374,112.0
20375,128.0
20376,117.0
20377,143.0
20378,120.0
20379,143.0
20380,110.0
20381,106.0
20382,186.0
20383,192.0
20384,127.0
20385,138.0
20386,75.0
20387,172.0
20388,206.0
20389,171.0
20390,194.0
20391,118.0
20392,147.0
20393,129.0
20394,96.0
20395,95.0
20396,108.0
20397,157.0
20398,141.0
20399,173.0
20400,86.0
20401,139.0
20402,108.0
20403,87.0
20404,90.0
20405,66.0
20406,109.0
20407,93.0
20408,72.0
20409,153.0
20410,66.0
20411,139.0
20412,161.0
20413,135.0
20414,90.0
20415,164.0
20416,134.0
20417,112.0
20418,180.0
20419,149.0
20420,115.0
20421,142.0
20422,158.0
20423,144.0
20424,152.0
20425,183.0
20426,123.0
20427,191.0
20428,176.0
20429,114.0
20430,104.0
20431,106.0
20432,158.0
20433,149.0
20434,193.0
20435,122.0
20436,147.0
20437,213.0
20438,159.0
20439,183.0
20440,212.0
20441,163.0
20442,209.0
20443,140.0
20444,138.0
20445,97.0
20446,121.0
20447,176.0
20448,100.0
20449,129.0
20450,158.0
20451,110.0
20452,185.0
20453,177.0
20454,187.0
20455,115.0
20456,100.0
20457,134.0
20458,197.0
20459,163.0
20460,147.0
20461,168.0
20462,124.0
20463,113.0
20464,109.0
20465,108.0
20466,236.0
20467,110.0
20468,228.0
20469,155.0
20470,180.0
20471,155.0
20472,207.0
20473,112.0
20474,95.0
20475,145.0
20476,187.0
20477,129.0
20478,119.0
20479,108.0
20480,95.0
20481,145.0
20482,160.0
20483,183.0
20484,150.0
20485,104.0
20486,211.0
20487,170.0
20488,152.0
20489,99.0
20490,136.0
20491,106.0
20492,137.0
20493,133.0
20494,114.0
20495,178.0
20496,168.0
20497,76.0
20498,193.0
20499,177.0
20500,205.0
20501,208.0
20502,117.0
20503,128.0
20504,196.0
20505,212.0
20506,200.0
20507,146.0
20508,244.0
20509,236.0
20510,220.0
20511,153.0
20512,227.0
20513,98.0
20514,155.0
20515,96.0
20516,100.0
20517,92.0
20518,125.0
20519,87.0
20520,112.0
20521,99.0
20522,131.0
20523,117.0
20524,124.0
20525,108.0
20526,143.0
20527,99.0
20528,141.0
20529,69.0
20530,165.0
20531,141.0
20532,161.0
20533,173.0
20534,102.0
20535,124.0
20536,154.0
20537,103.0
20538,158.0
20539,128.0
20540,92.0
20541,149.0
20542,169.0
20543,58.0
20544,136.0
20545,59.0
20546,117.0
20547,151.0
20548,129.0
20549,178.0
20550,149.0
20551,164.0
20552,140.0
20553,157.0
20554,99.0
20555,196.0
20556,105.0
20557,198.0
20558,63.0
20559,110.0
20560,110.0
20561,128.0
20562,129.0
20563,86.0
20564,174.0
20565,134.0
20566,158.0
20567,122.0
20568,149.0
20569,106.0
20570,146.0
20571,112.0
20572,110.0
20573,119.0
20574,131.0
20575,123.0
20576,124.0
20577,92.0
20578,106.0
20579,144.0
20580,122.0
20581,200.0
20582,116.0
20583,119.0
20584,91.0
20585,125.0
20586,165.0
20587,145.0
20588,140.0
20589,137.0
20590,187.0
20591,125.0
20592,118.0
20593,68.0
20594,99.0
20595,109.0
20596,117.0
20597,101.0
20598,108.0
20599,179.0
20600,140.0
20601,84.0
20602,113.0
20603,143.0
20604,121.0
20605,166.0
20606,177.0
20607,162.0
20608,143.0
20609,177.0
20610,159.0
20611,127.0
20612,100.0
20613,128.0
20614,120.0
20615,203.0
20616,138.0
20617,97.0
20618,105.0
20619,146.0
20620,104.0
20621,137.0
20622,147.0
20623,144.0
20624,154.0
20625,174.0
20626,209.0
20627,167.0
20628,216.0
20629,217.0
20630,205.0
20631,193.0
20632,128.0
20633,198.0
20634,201.0
20635,181.0
20636,148.0
20637,198.0
20638,202.0
20639,121.0
20640,96.0
20641,162.0
20642,165.0
20643,103.0
20644,95.0
20645,136.0
20646,210.0
20647,204.0
20648,167.0
20649,206.0
20650,92.0
20651,194.0
20652,112.0
20653,131.0
20654,196.0
20655,136.0
20656,193.0
20657,180.0
20658,111.0
20659,97.0
20660,99.0
20661,147.0
20662,104.0
20663,154.0
20664,126.0
20665,214.0
20666,106.0
20667,149.0
20668,109.0
20669,112.0
20670,131.0
20671,185.0
20672,132.0
20673,102.0
20674,237.0
20675,177.0
20676,164.0
20677,203.0
20678,107.0
20679,117.0
20680,109.0
20681,90.0
20682,106.0
20683,111.0
20684,113.0
20685,204.0
20686,108.0
20687,149.0
20688,125.0
20689,190.0
20690,158.0
20691,117.0
20692,162.0
20693,115.0
20694,134.0
20695,123.0
20696,140.0
20697,99.0
20698,120.0
20699,148.0
20700,113.0
20701,127.0
20702,137.0
20703,169.0
20704,103.0
20705,177.0
20706,175.0
20707,216.0
20708,159.0
20709,148.0
20710,169.0
20711,103.0
20712,180.0
20713,182.0
20714,91.0
20715,109.0
20716,134.0
20717,91.0
20718,137.0
20719,127.0
20720,152.0
20721,102.0
20722,106.0
20723,166.0
20724,170.0
20725,222.0
20726,112.0
20727,193.0
20728,140.0
20729,160.0
20730,126.0
20731,121.0
20732,159.0
20733,124.0
20734,101.0
20735,125.0
20736,201.0
20737,153.0
20738,174.0
20739,111.0
20740,136.0
20741,186.0
20742,107.0
20743,132.0
20744,97.0
20745,177.0
20746,124.0
20747,146.0
20748,135.0
20749,125.0
20750,129.0
20751,139.0
20752,155.0
20753,115.0
20754,166.0
20755,162.0
20756,169.0
20757,182.0
20758,203.0
20759,153.0
20760,124.0
20761,136.0
20762,148.0
20763,189.0
20764,132.0
20765,121.0
20766,141.0
20767,227.0
20768,97.0
20769,144.0
20770,160.0
20771,99.0
20772,96.0
20773,124.0
20774,99.0
20775,132.0
20776,113.0
20777,154.0
20778,154.0
20779,123.0
20780,223.0
20781,172.0
20782,104.0
20783,118.0
20784,148.0
20785,131.0
20786,171.0
20787,222.0
20788,177.0
20789,217.0
20790,172.0
20791,91.0
20792,189.0
20793,114.0
20794,123.0
20795,164.0
20796,96.0
20797,143.0
20798,110.0
20799,166.0
20800,120.0
20801,122.0
20802,129.0
20803,125.0
20804,110.0
20805,166.0
20806,129.0
20807,169.0
20808,183.0
20809,138.0
20810,108.0
20811,137.0
20812,190.0
20813,139.0
20814,152.0
20815,117.0
20816,156.0
20817,98.0
20818,104.0
20819,94.0
20820,104.0
20821,98.0
20822,72.0
20823,127.0
20824,111.0
20825,270.0
20826,190.0
20827,83.0
20828,135.0
20829,117.0
20830,179.0
20831,167.0
20832,163.0
20833,123.0
20834,204.0
20835,170.0
20836,129.0
20837,153.0
20838,118.0
20839,186.0
20840,153.0
20841,149.0
20842,137.0
20843,186.0
20844,104.0
20845,199.0
20846,116.0
20847,120.0
20848,169.0
20849,182.0
20850,162.0
20851,178.0
20852,218.0
20853,217.0
20854,98.0
20855,132.0
20856,91.0
20857,92.0
20858,131.0
20859,103.0
20860,141.0
20861,120.0
20862,103.0
20863,138.0
20864,113.0
20865,109.0
20866,92.0
20867,153.0
20868,110.0
20869,131.0
20870,115.0
20871,165.0
20872,196.0
20873,212.0
20874,177.0
20875,214.0
20876,209.0
20877,110.0
20878,158.0
20879,173.0
20880,198.0
20881,140.0
20882,113.0
20883,197.0
20884,115.0
20885,92.0
20886,153.0
20887,109.0
20888,142.0
20889,146.0
20890,99.0
20891,123.0
20892,149.0
20893,160.0
20894,161.0
20895,104.0
20896,179.0
20897,189.0
20898,181.0
20899,136.0
20900,176.0
20901,135.0
20902,168.0
20903,132.0
20904,120.0
20905,115.0
20906,108.0
20907,126.0
20908,150.0
20909,111.0
20910,93.0
20911,214.0
20912,122.0
20913,174.0
20914,194.0
20915,109.0
20916,193.0
20917,103.0
20918,129.0
20919,118.0
20920,112.0
20921,120.0
20922,140.0
20923,155.0
20924,113.0
20925,174.0
20926,117.0
20927,127.0
20928,109.0
20929,172.0
20930,112.0
20931,116.0
20932,183.0
20933,92.0
20934,89.0
20935,164.0
20936,174.0
20937,99.0
20938,198.0
20939,120.0
20940,132.0
20941,99.0
20942,147.0
20943,134.0
20944,146.0
20945,142.0
20946,127.0
20947,101.0
20948,127.0
20949,133.0
20950,164.0
20951,172.0
20952,96.0
20953,138.0
20954,179.0
20955,206.0
20956,166.0
20957,161.0
20958,199.0
20959,131.0
20960,134.0
20961,182.0
20962,163.0
20963,151.0
20964,149.0
20965,170.0
20966,105.0
20967,93.0
20968,111.0
20969,112.0
20970,75.0
20971,118.0
20972,85.0
20973,102.0
20974,152.0
20975,184.0
20976,109.0
20977,156.0
20978,105.0
20979,152.0
20980,109.0
20981,198.0
20982,136.0
20983,109.0
20984,189.0
20985,159.0
20986,153.0
20987,120.0
20988,166.0
20989,112.0
20990,133.0
20991,139.0
20992,131.0
20993,103.0
20994,151.0
20995,143.0
20996,117.0
20997,102.0
20998,211.0
20999,142.0
21000,121.0
21001,141.0
21002,95.0
21003,113.0
21004,137.0
21005,85.0
21006,122.0
21007,181.0
21008,147.0
21009,155.0
21010,184.0
21011,140.0
21012,154.0
21013,107.0
21014,127.0
21015,180.0
21016,143.0
21017,121.0
21018,171.0
21019,137.0
21020,130.0
21021,101.0
21022,111.0
21023,158.0
21024,193.0
21025,110.0
21026,144.0
21027,196.0
21028,143.0
21029,123.0
21030,124.0
21031,131.0
21032,150.0
21033,111.0
21034,76.0
21035,139.0
21036,122.0
21037,148.0
21038,118.0
21039,191.0
21040,139.0
21041,121.0
21042,128.0
21043,136.0
21044,181.0
21045,141.0
21046,128.0
21047,169.0
21048,128.0
21049,120.0
21050,185.0
21051,119.0
21052,120.0
21053,127.0
21054,146.0
21055,83.0
21056,205.0
21057,89.0
21058,118.0
21059,131.0
21060,162.0
21061,122.0
21062,111.0
21063,109.0
21064,94.0
21065,106.0
21066,73.0
21067,123.0
21068,136.0
21069,168.0
21070,123.0
21071,203.0
21072,135.0
21073,121.0
21074,136.0
21075,72.0
21076,155.0
21077,114.0
21078,119.0
21079,128.0
21080,138.0
21081,113.0
21082,157.0
21083,145.0
21084,124.0
21085,194.0
21086,149.0
21087,128.0
21088,111.0
21089,128.0
21090,173.0
21091,218.0
21092,102.0
21093,192.0
21094,224.0
21095,138.0
21096,165.0
21097,112.0
21098,136.0
21099,121.0
21100,96.0
21101,143.0
21102,227.0
21103,213.0
21104,194.0
21105,127.0
21106,146.0
21107,88.0
21108,113.0
21109,119.0
21110,1.7976931348623157e+308
21111,1.7976931348623157e+308
21112,110.0
21113,128.0
21114,107.0
21115,175.0
21116,145.0
21117,133.0
21118,212.0
21119,137.0
21120,194.0
21121,143.0
21122,155.0
21123,201.0
21124,220.0
21125,118.0
21126,188.0
21127,222.0
21128,101.0
21129,117.0
21130,104.0
21131,130.0
21132,203.0
21133,150.0
21134,125.0
21135,243.0
21136,199.0
21137,176.0
21138,141.0
21139,169.0
21140,137.0
21141,174.0
21142,97.0
21143,106.0
21144,123.0
21145,96.0
21146,128.0
21147,159.0
21148,102.0
21149,179.0
21150,188.0
21151,146.0
21152,111.0
21153,150.0
21154,105.0
21155,117.0
21156,102.0
21157,109.0
21158,110.0
21159,173.0
21160,113.0
21161,200.0
21162,176.0
21163,117.0
21164,157.0
21165,159.0
21166,94.0
21167,175.0
21168,206.0
21169,166.0
21170,123.0
21171,168.0
21172,140.0
21173,97.0
21174,154.0
21175,133.0
21176,200.0
21177,200.0
21178,140.0
21179,94.0
21180,174.0
21181,88.0
21182,124.0
21183,161.0
21184,171.0
21185,153.0
21186,188.0
21187,194.0
21188,163.0
21189,122.0
21190,122.0
21191,158.0
21192,97.0
21193,154.0
21194,137.0
21195,243.0
21196,140.0
21197,229.0
21198,130.0
21199,124.0
21200,177.0
21201,195.0
21202,114.0
21203,206.0
21204,102.0
21205,101.0
21206,133.0
21207,197.0
21208,210.0
21209,126.0
21210,125.0
21211,111.0
21212,104.0
21213,153.0
21214,203.0
21215,137.0
21216,106.0
21217,152.0
21218,204.0
21219,131.0
21220,100.0
21221,108.0
21222,114.0
21223,72.0
21224,96.0
21225,203.0
21226,139.0
21227,137.0
21228,124.0
21229,132.0
21230,82.0
21231,89.0
21232,133.0
21233,146.0
21234,138.0
21235,156.0
21236,162.0
21237,173.0
21238,109.0
21239,136.0
21240,172.0
21241,173.0
21242,153.0
21243,73.0
21244,145.0
21245,141.0
21246,193.0
21247,172.0
21248,146.0
21249,210.0
21250,129.0
21251,85.0
21252,182.0
21253,210.0
21254,204.0
21255,117.0
21256,169.0
21257,99.0
21258,161.0
21259,144.0
21260,97.0
21261,117.0
21262,190.0
21263,156.0
21264,179.0
21265,101.0
21266,137.0
21267,179.0
21268,197.0
21269,133.0
21270,162.0
21271,161.0
21272,122.0
21273,161.0
21274,130.0
21275,106.0
21276,199.0
21277,120.0
21278,115.0
21279,132.0
21280,104.0
21281,184.0
21282,189.0
21283,154.0
21284,113.0
21285,108.0
21286,99.0
21287,154.0
21288,123.0
21289,138.0
21290,160.0
21291,207.0
21292,178.0
21293,118.0
21294,129.0
21295,179.0
21296,215.0
21297,130.0
21298,218.0
21299,187.0
21300,99.0
21301,115.0
21302,166.0
21303,220.0
21304,101.0
21305,152.0
21306,123.0
21307,134.0
21308,90.0
21309,95.0
21310,93.0
21311,108.0
21312,126.0
21313,132.0
21314,124.0
21315,135.0
21316,112.0
21317,128.0
21318,129.0
21319,120.0
21320,159.0
21321,141.0
21322,120.0
21323,179.0
21324,182.0
21325,129.0
21326,106.0
21327,125.0
21328,159.0
21329,158.0
21330,189.0
21331,160.0
21332,189.0
21333,148.0
21334,140.0
21335,225.0
21336,245.0
21337,193.0
21338,242.0
21339,154.0
21340,194.0
21341,153.0
21342,136.0
21343,115.0
21344,136.0
21345,132.0
21346,197.0
21347,177.0
21348,118.0
21349,124.0
21350,99.0
21351,149.0
21352,129.0
21353,191.0
21354,138.0
21355,171.0
21356,123.0
21357,133.0
21358,194.0
21359,141.0
21360,173.0
21361,189.0
21362,114.0
21363,156.0
21364,132.0
21365,210.0
21366,193.0
21367,110.0
21368,191.0
21369,97.0
21370,212.0
21371,95.0
21372,160.0
21373,145.0
21374,136.0
21375,87.0
21376,147.0
21377,115.0
21378,107.0
21379,163.0
21380,173.0
21381,195.0
21382,134.0
21383,198.0
21384,125.0
21385,145.0
21386,99.0
21387,195.0
21388,210.0
21389,139.0
21390,105.0
21391,200.0
21392,107.0
21393,228.0
21394,188.0
21395,147.0
21396,147.0
21397,147.0
21398,114.0
21399,241.0
21400,128.0
21401,168.0
21402,235.0
21403,226.0
21404,231.0
21405,167.0
21406,202.0
21407,171.0
21408,163.0
21409,219.0
21410,128.0
21411,140.0
21412,122.0
21413,157.0
21414,142.0
21415,135.0
21416,147.0
21417,109.0
21418,104.0
21419,137.0
21420,119.0
21421,125.0
21422,97.0
21423,131.0
21424,104.0
21425,104.0
21426,181.0
21427,184.0
21428,103.0
21429,192.0
21430,168.0
21431,112.0
21432,110.0
21433,159.0
21434,144.0
21435,139.0
21436,145.0
21437,136.0
21438,122.0
21439,150.0
21440,108.0
21441,159.0
21442,132.0
21443,116.0
21444,192.0
21445,185.0
21446,179.0
21447,151.0
21448,148.0
21449,193.0
21450,181.0
21451,126.0
21452,91.0
21453,119.0
21454,166.0
21455,108.0
21456,125.0
21457,111.0
21458,157.0
21459,177.0
21460,134.0
21461,193.0
21462,142.0
21463,174.0
21464,220.0
21465,142.0
21466,155.0
21467,99.0
21468,144.0
21469,179.0
21470,118.0
21471,149.0
21472,102.0
21473,116.0
21474,107.0
21475,106.0
21476,134.0
21477,124.0
21478,140.0
21479,145.0
21480,172.0
21481,164.0
21482,116.0
21483,126.0
21484,95.0
21485,200.0
21486,143.0
21487,157.0
21488,185.0
21489,223.0
21490,168.0
21491,193.0
21492,176.0
21493,137.0
21494,138.0
21495,143.0
21496,138.0
21497,152.0
21498,154.0
21499,105.0
21500,182.0
21501,131.0
21502,144.0
21503,125.0
21504,186.0
21505,141.0
21506,160.0
21507,163.0
21508,163.0
21509,129.0
21510,90.0
21511,157.0
21512,195.0
21513,198.0
21514,202.0
21515,125.0
21516,119.0
21517,125.0
21518,87.0
21519,101.0
21520,173.0
21521,143.0
21522,138.0
21523,151.0
21524,140.0
21525,221.0
21526,161.0
21527,135.0
21528,136.0
21529,165.0
21530,186.0
21531,194.0
21532,131.0
21533,170.0
21534,114.0
21535,120.0
21536,191.0
21537,202.0
21538,200.0
21539,270.0
21540,265.0
21541,249.0
21542,258.0
21543,132.0
21544,97.0
21545,194.0
21546,112.0
21547,133.0
21548,174.0
21549,181.0
21550,100.0
21551,119.0
21552,119.0
21553,123.0
21554,127.0
21555,90.0
21556,154.0
21557,102.0
21558,122.0
21559,108.0
21560,134.0
21561,104.0
21562,166.0
21563,127.0
21564,117.0
21565,180.0
21566,181.0
21567,162.0
21568,100.0
21569,136.0
21570,159.0
21571,203.0
21572,97.0
21573,197.0
21574,186.0
21575,160.0
21576,171.0
21577,204.0
21578,134.0
21579,125.0
21580,94.0
21581,178.0
21582,199.0
21583,118.0
21584,99.0
21585,173.0
21586,215.0
21587,143.0
21588,109.0
21589,142.0
21590,169.0
21591,136.0
21592,147.0
21593,124.0
21594,147.0
21595,96.0
21596,95.0
21597,103.0
21598,116.0
21599,215.0
21600,162.0
21601,124.0
21602,139.0
21603,134.0
21604,129.0
21605,125.0
21606,116.0
21607,100.0
21608,115.0
21609,90.0
21610,112.0
21611,132.0
21612,68.0
21613,122.0
21614,118.0
21615,112.0
21616,157.0
21617,158.0
21618,82.0
21619,136.0
21620,162.0
21621,151.0
21622,169.0
21623,146.0
21624,170.0
21625,115.0
21626,183.0
21627,193.0
21628,169.0
21629,93.0
21630,204.0
21631,180.0
21632,150.0
21633,179.0
21634,102.0
21635,123.0
21636,125.0
21637,192.0
21638,120.0
21639,117.0
21640,144.0
21641,127.0
21642,123.0
21643,102.0
21644,91.0
21645,83.0
21646,156.0
21647,147.0
21648,142.0
21649,147.0
21650,194.0
21651,176.0
21652,97.0
21653,180.0
21654,180.0
21655,174.0
21656,133.0
21657,239.0
21658,215.0
21659,269.0
21660,185.0
21661,98.0
21662,168.0
21663,126.0
21664,127.0
21665,116.0
21666,110.0
21667,161.0
21668,152.0
21669,104.0
21670,128.0
21671,115.0
21672,223.0
21673,100.0
21674,197.0
21675,103.0
21676,106.0
21677,159.0
21678,89.0
21679,177.0
21680,108.0
21681,182.0
21682,109.0
21683,134.0
21684,130.0
21685,120.0
21686,155.0
21687,139.0
21688,103.0
21689,106.0
21690,127.0
21691,120.0
21692,97.0
21693,160.0
21694,109.0
21695,101.0
21696,100.0
21697,105.0
21698,131.0
21699,215.0
21700,139.0
21701,85.0
21702,154.0
21703,116.0
21704,132.0
21705,133.0
21706,110.0
21707,131.0
21708,119.0
21709,151.0
21710,121.0
21711,135.0
21712,201.0
21713,152.0
21714,136.0
21715,115.0
21716,161.0
21717,128.0
21718,141.0
21719,124.0
21720,134.0
21721,135.0
21722,195.0
21723,151.0
21724,96.0
21725,86.0
21726,131.0
21727,124.0
21728,86.0
21729,193.0
21730,158.0
21731,121.0
21732,143.0
21733,133.0
21734,110.0
21735,113.0
21736,126.0
21737,103.0
21738,152.0
21739,106.0
21740,139.0
21741,133.0
21742,111.0
21743,146.0
21744,135.0
21745,149.0
21746,103.0
21747,182.0
21748,104.0
21749,149.0
21750,126.0
21751,123.0
21752,171.0
21753,106.0
21754,168.0
21755,120.0
21756,122.0
21757,119.0
21758,198.0
21759,182.0
21760,174.0
21761,134.0
21762,177.0
21763,124.0
21764,123.0
21765,207.0
21766,213.0
21767,97.0
21768,154.0
21769,142.0
21770,121.0
21771,201.0
21772,262.0
21773,133.0
21774,124.0
21775,145.0
21776,116.0
21777,119.0
21778,162.0
21779,190.0
21780,194.0
21781,173.0
21782,127.0
21783,142.0
21784,127.0
21785,103.0
21786,138.0
21787,216.0
21788,160.0
21789,151.0
21790,134.0
21791,115.0
21792,99.0
21793,111.0
21794,138.0
21795,131.0
21796,111.0
21797,123.0
21798,149.0
21799,157.0
21800,167.0
21801,152.0
21802,123.0
21803,119.0
21804,192.0
21805,137.0
21806,196.0
21807,137.0
21808,215.0
21809,202.0
21810,131.0
21811,177.0
21812,119.0
21813,129.0
21814,94.0
21815,222.0
21816,237.0
